id,项目名称,网址,ZBKZJ,k1,kbjj,k2,Date,整数位,小数位
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/30/art_1229661956_137076.html,23156529.53,0.944,21859763.88,0,2019/12/30,5,6
A3311011160010860004001,青田环球购物中心工程3#楼全装修项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/19/art_1229661956_188449.html,23238200.9,0.952,22122767.26,0,2022/1/19,4,8
A3311011160011373001001,青田环球购物中心工程—商业综合体室内公共区域装修工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/23/art_1229661956_188476.html,23324127.51,0.954,22251217.64,0,2022/6/23,4,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/25/art_1229662089_160062.html,23329420.05,0.944,22022972.53,0,2020/8/25,5,6
A3311011160012970,遂昌县低丘缓坡开发东城龙板山区块一期工程【纬五路（经三路-0+204.5）、经二路（纬四路-纬五路）、A-02地块挡土墙、A-08地块边坡防护、A-12地块一级坡脚挡墙】,http://lssggzy.lishui.gov.cn/art/2023/5/24/art_1229662124_212612.html,23580880.0,0.885,20869078.8,0,2023/5/24,11,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/10/art_1229661812_158053.html,23612790.0,0.894,21109834.26,0,2020/10/10,10,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/18/art_1229661956_138402.html,23860977.52,0.92,21952099.32,0,2021/1/18,8,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/29/art_1229662124_160686.html,23920850.55,0.93,22246391.01,0,2020/9/29,7,0
A3311011160012611,青田县大路至山后等农村公路提升改造工程,http://lssggzy.lishui.gov.cn/art/2023/3/7/art_1229661956_195774.html,23946174.35,0.99,23706712.61,0,2023/3/7,1,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/3/21/art_1229661852_132083.html,24000304.43,0.94,22560286.16,0,2019/3/21,6,0
A3311011160010658,0,http://lssggzy.lishui.gov.cn/art/2021/11/23/art_1229661812_160836.html,24159150.69,0.901,21767394.77,0,2021/11/23,9,9
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/13/art_1229662124_161900.html,24188760.69,0.913,22084338.51,0,2021/10/13,8,7
A3311011160010579,0,http://lssggzy.lishui.gov.cn/art/2021/11/4/art_1229662056_142844.html,24204958.0,0.908,21978101.86,0,2021/11/4,9,2
A3311011160013137,松阳田园文化创意园4#、5#楼装修工程,http://lssggzy.lishui.gov.cn/art/2023/6/21/art_1229662157_215582.html,24319273.64,0.899,21863027.0,0,2023/6/21,10,1
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/2/art_1229662089_160840.html,24382876.33,0.915,22310331.84,0,2021/7/2,8,5
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/13/art_1229661956_139305.html,24551214.89,0.9,22096093.4,0,2021/9/13,10,0
A3311011160011164001001,丽水市2022年普通国道路基路面养护工程（遂昌县）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/12/art_1229662124_187695.html,24553337.37,0.98,24062270.62,0,2022/5/12,2,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/3/6/art_1229662190_173306.html,24557157.08,0.948,23280184.91,0,2019/3/6,5,2
A3311011160011482001001,景宁畲族自治县标准化矿产资源综合利用基地项目场地平整工程一期开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/12/art_1229662190_187731.html,24718960.93,0.863,21332463.28,0,2022/7/12,13,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/13/art_1229662089_160588.html,24744658.59,0.915,22641362.61,0,2020/11/13,8,5
A3311011160012891,遂昌县2023年普通国道路基路面养护工程,http://lssggzy.lishui.gov.cn/art/2023/5/25/art_1229662124_203958.html,24831319.75,0.97,24086380.16,0,2023/5/25,3,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/1/art_1229661989_136414.html,24847952.84,0.929,23083748.19,0,2019/8/1,7,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/14/art_1229662089_159227.html,24866201.16,0.914,22727707.86,0,2019/6/14,8,6
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/23/art_1229662157_161598.html,24933947.0,0.937,23363108.34,0,2021/9/23,6,3
A3311011160012542,缙云县2023年“四好农村路”路面维修工程一标,http://lssggzy.lishui.gov.cn/art/2023/2/10/art_1229662089_194095.html,25120346.56,0.97,24366736.16,0,2023/2/10,3,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/21/art_1229662190_173487.html,25182279.71,0.891,22437411.22,0,2020/7/21,10,9
A3311011160010986001001,百山祖国家公园景宁科研站项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/6/art_1229662190_187627.html,25182527.8,0.914,23016830.41,0,2022/4/6,8,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/3/art_1229661812_158006.html,25223395.0,0.89,22448821.55,0,2020/9/3,11,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/2/8/art_1229661812_158360.html,25225130.47,0.956,24115224.73,0,2021/2/8,4,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/2/8/art_1229661812_158349.html,25442598.0,0.881,22414928.84,0,2021/2/8,11,9
A3311011160011162001001,青田县2022年普通国省道公路养护大中修工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/10/art_1229661956_188462.html,25512348.01,0.99,25257224.53,0,2022/5/10,1,0
A3311011160011382001001,云和县城市有机更新-南山区块改造工程（小徐未来社 区改造区块）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/21/art_1229661989_187944.html,25528135.64,0.877,22388174.96,0,2022/6/21,12,3
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/29/art_1229662124_161415.html,25670174.44,0.912,23411199.09,0,2021/7/29,8,8
A3311011160010579,0,http://lssggzy.lishui.gov.cn/art/2021/11/1/art_1229662124_162160.html,25715961.9,0.936,24070140.34,0,2021/11/1,6,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/20/art_1229662124_160299.html,25730198.36,0.906,23311559.71,0,2020/5/20,9,4
A3311011160010593,0,http://lssggzy.lishui.gov.cn/art/2021/11/9/art_1229661812_160561.html,25731526.0,0.939,24161902.91,0,2021/11/9,6,1
A3311011160010761001001,遂昌县2021年老旧小区改造项目—大毛头小区（第二次）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/11/art_1229662124_187579.html,25735412.84,0.922,23728050.64,0,2022/1/11,7,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/2/art_1229661989_137264.html,25736169.25,0.915,23548594.86,0,2020/7/2,8,5
A3311011160013040,缙云县碧川小学综合楼及运动场看台工程,http://lssggzy.lishui.gov.cn/art/2023/6/8/art_1229662089_214141.html,25894941.55,0.946,24496614.71,0,2023/6/8,5,4
A3311011160011976001001,青田县环巨浦乡生态护岸工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/29/art_1229661956_188527.html,25918339.6,0.904,23430179.0,0,2022/9/29,9,6
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/23/art_1229662056_142581.html,26007996.81,0.897,23329173.14,0,2021/8/23,10,3
A3311011160011481001001,缙云综合客运枢纽土石方工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/5/art_1229662089_187769.html,26395036.48,0.98,25867135.75,0,2022/7/5,2,0
A3311011160010658001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/21/art_1229662190_173762.html,26631083.4,0.958,25512577.9,0,2021/12/21,4,2
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/13/art_1229661812_159950.html,26645016.13,0.94,25046315.16,0,2021/9/13,6,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/18/art_1229662190_173479.html,26676350.01,0.93,24809005.51,0,2020/6/18,7,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/18/art_1229662089_160732.html,26782571.67,0.896,23997184.22,0,2020/12/18,10,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/4/16/art_1229662157_160784.html,26881421.0,0.923,24811551.58,0,2020/4/16,7,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/2/2/art_1229661812_158303.html,26888150.0,0.918,24683321.7,0,2021/2/2,8,2
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/23/art_1229661812_160320.html,26888150.0,0.932,25059755.8,0,2021/10/23,6,8
A3311011160010860004001,缙云县壶镇老镇区有机更新改造工程-老街改造民安桥项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/18/art_1229662089_187569.html,26917373.59,0.911,24521727.34,0,2022/1/18,8,9
A3311011160011972001001,碧湖镇组团道路网工程（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/30/art_1229661852_188114.html,26945915.0,0.904,24359107.16,0,2022/9/30,9,6
A3311011160011552,毛田区块市政基础设施综合改造提升工程,http://lssggzy.lishui.gov.cn/art/2022/7/25/art_1229662124_188374.html,26955711.2,0.902,24314051.5,0,2022/7/25,9,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/6/art_1229661852_132061.html,26971228.0,0.902,24328047.66,0,2019/12/6,9,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/9/art_1229661812_158175.html,27024180.0,0.927,25051414.86,0,2020/12/9,7,3
A3311011160012599,2023年缙云县低等级公路提升改造工程,http://lssggzy.lishui.gov.cn/art/2023/3/2/art_1229662089_195448.html,27043774.21,0.985,26638117.6,0,2023/3/2,1,5
A3311011160013106,鼎湖路改造工程,http://lssggzy.lishui.gov.cn/art/2023/6/21/art_1229662089_215698.html,27144130.4,0.884,23995411.27,0,2023/6/21,11,6
A3311011160012609,景宁县中心粮库永久性地坪及粮食物资应急保障中心项目,http://lssggzy.lishui.gov.cn/art/2023/2/28/art_1229662190_195306.html,27167096.41,0.937,25455569.34,0,2023/2/28,6,3
A3311011160012706,青田县中东部填埋场项目飞灰库区改造工程,http://lssggzy.lishui.gov.cn/art/2023/3/21/art_1229661956_199665.html,27184767.78,0.905,24602214.84,0,2023/3/21,9,5
A3311011160011147002001,遂昌县“四好农村路”建设-2022年农村公路大中修工程（第二合同）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/18/art_1229662124_187715.html,27287886.13,0.98,26742128.41,0,2022/5/18,2,0
A3311011160012447,缙云经济开发区三都区块综合开发及平台提质工程—新兴路（三期）道路工程,http://lssggzy.lishui.gov.cn/art/2023/1/19/art_1229662089_193207.html,27297854.47,0.911,24868345.42,0,2023/1/19,8,9
A3311011160012559,黄塘窑周边地块基础设施项目,http://lssggzy.lishui.gov.cn/art/2023/5/10/art_1229661852_211080.html,27326623.0,0.906,24757920.44,0,2023/5/10,9,4
A3311011160011567,遂昌县东城新区智能制造创新服务平台-渡客公寓二期A幢,http://lssggzy.lishui.gov.cn/art/2022/7/29/art_1229662124_188370.html,27365256.93,0.901,24656096.49,0,2022/7/29,9,9
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/4/art_1229661812_159622.html,27446974.63,0.968,26568671.44,0,2021/8/4,3,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/23/art_1229661812_157910.html,27500024.01,0.906,24915021.75,0,2020/6/23,9,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/10/art_1229661812_158108.html,27725357.68,0.927,25701406.57,0,2020/11/10,7,3
A3311011160012561,丽水南城富岭区块A2-27地块规划支路,http://lssggzy.lishui.gov.cn/art/2023/2/9/art_1229661812_194014.html,27727698.0,0.932,25842214.54,0,2023/2/9,6,8
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/5/29/art_1229662124_160962.html,27735183.14,0.921,25544103.67,0,2021/5/29,7,9
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/19/art_1229661989_138552.html,27820240.49,0.937,26067565.34,0,2021/7/19,6,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/10/15/art_1229661812_157629.html,27903403.53,0.912,25447904.02,0,2019/10/15,8,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/28/art_1229661956_138052.html,27917445.42,0.93,25963224.24,0,2020/9/28,7,0
A3311011160012548,工业路周边地块基础设施项目,http://lssggzy.lishui.gov.cn/art/2023/4/20/art_1229661852_202944.html,27945207.0,0.94,26268494.58,0,2023/4/20,6,0
A3311011160012722,青田县海口镇幼儿园新建工程,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661956_202354.html,27963754.81,0.959,26817240.86,0,2023/4/13,4,1
A3311011160012220001001,缙云县东渡幼儿园（暂名)工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229662089_187966.html,28175056.15,0.901,25385725.59,0,2022/11/21,9,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/31/art_1229662124_160043.html,28301248.0,0.936,26489968.13,0,2020/8/31,6,4
A3311011160012004001001,遂昌县学前教育补短提升工程—石练镇中心幼儿园开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/10/11/art_1229662124_188174.html,28430098.69,0.932,26496851.98,0,2022/10/11,6,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/20/art_1229661812_157481.html,28653523.66,0.922,26418548.81,0,2019/6/20,7,8
A3311011160011896,遂昌县人民医院湖山分院服务能力提升项目,http://lssggzy.lishui.gov.cn/art/2022/9/26/art_1229662124_188319.html,28728088.04,0.934,26832034.23,0,2022/9/26,6,6
A3311011160011090001001,北山镇吴山区块华侨回乡兴业安居拆迁安置工程基础设施项目（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/9/art_1229661956_188461.html,28766366.06,0.894,25717131.26,0,2022/5/9,10,6
A3311011160011388001001,丽水口腔医院工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/20/art_1229661812_187904.html,28897605.82,0.961,27770599.19,0,2022/6/20,3,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/28/art_1229661852_132198.html,28916824.0,0.924,26719145.38,0,2020/12/28,7,6
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/5/24/art_1229661956_138673.html,28943645.19,0.909,26309773.48,0,2021/5/24,9,1
A3311011160012418,景宁县2023年“四好农村路”提升工程——农村公路养护工程,http://lssggzy.lishui.gov.cn/art/2022/12/29/art_1229662190_191587.html,29011252.4,0.99,28721139.88,0,2022/12/29,1,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/24/art_1229661923_139366.html,29016619.0,0.889,25795774.29,0,2020/6/24,11,1
A3311011160011346001001,缙云县壶镇老镇区有机更新改造工程-壶镇老镇区配套停车场项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/23/art_1229662089_187723.html,29057046.83,0.941,27342681.07,0,2022/6/23,5,9
A3311011160011095001001,景宁县公安局鹤溪派出所技术业务用房工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/29/art_1229662190_187640.html,29201154.22,0.911,26602251.49,0,2022/4/29,8,9
A3311011160012652,遂昌县明德北路拓宽改造工程,http://lssggzy.lishui.gov.cn/art/2023/3/16/art_1229662124_199091.html,29223621.06,0.887,25921351.88,0,2023/3/16,11,3
A3311011160010899001001,船寮镇舒庄工业园区基础设施工程（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/21/art_1229661956_188453.html,29405499.49,0.896,26347327.54,0,2022/2/21,10,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/8/art_1229662124_160436.html,29511391.0,0.89,26265137.99,0,2020/6/8,11,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/11/art_1229661989_137580.html,29543769.0,0.901,26618935.87,0,2020/9/11,9,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/6/art_1229661956_136460.html,29887305.65,0.92,27496321.2,0,2019/6/6,8,0
A3311011160011235001001,丽水莲都采桑社区土石方（基坑支护）工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/20/art_1229661852_187779.html,30123340.13,0.858,25830764.16,0,2022/5/20,14,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/2/art_1229661989_137421.html,30291345.3,0.905,27413667.5,0,2020/9/2,9,5
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/18/art_1229661852_132262.html,30469657.22,0.928,28275841.9,0,2021/10/18,7,2
A3311011160010978001001,云和县公安局执法“三个中心”技术用房项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/24/art_1229661989_187863.html,30520828.19,0.943,28781140.98,0,2022/3/24,5,7
A3311011160011899,中山街公交首末站驾驶员宿舍及配套用房,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188416.html,30709768.25,0.91,27945889.11,0,2022/11/14,9,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/15/art_1229661956_138373.html,30971055.24,0.913,28276573.43,0,2021/1/15,8,7
A3311011160012747,松阳县2023年“四好农村路”提升工程（养护工程）,http://lssggzy.lishui.gov.cn/art/2023/4/4/art_1229662157_201613.html,31226537.13,0.98,30602006.39,0,2023/4/4,2,0
A3311011160010860004001,丽水市滨水慢行系统样板段-贺家溪段项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/26/art_1229661812_187607.html,31379742.0,0.936,29371438.51,0,2022/1/26,6,4
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/12/art_1229661852_132255.html,31403131.01,0.955,29989990.11,0,2021/10/12,4,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/20/art_1229662157_160539.html,31409049.01,0.915,28739279.84,0,2020/11/20,8,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/29/art_1229662124_160900.html,31682565.01,0.929,29433102.89,0,2020/7/29,7,1
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/5/28/art_1229662056_141802.html,31766701.78,0.92,29225365.64,0,2021/5/28,8,0
A3311011160011607001001,遂昌县湖山集镇老旧小区改造项目-集镇主干道沿线改造工程项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/2/art_1229662124_187989.html,31797541.28,0.936,29762498.64,0,2022/8/2,6,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/17/art_1229662089_160141.html,31812356.19,0.919,29235555.34,0,2020/7/17,8,1
A3311011160011770001001,庆元县社会生态公益性公墓工程（二期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/26/art_1229662056_187928.html,32149647.68,0.891,28645336.08,0,2022/8/26,10,9
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/27/art_1229661812_159825.html,32245542.0,0.936,30181827.31,0,2021/8/27,6,4
A3311011160010869001001,景宁县城南老旧小区改造工程(农民自建房区块)室外配套工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/8/art_1229662190_187603.html,32282212.98,0.917,29602789.3,0,2022/3/8,8,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/28/art_1229661812_157683.html,32320650.58,0.921,29767319.18,0,2019/11/28,7,9
A3311011160012713,油竹街道环境提升及基础设施建设工程-江滨路提升改造（一期）,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229661956_210410.html,32351427.97,0.916,29633908.02,0,2023/5/5,8,4
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/7/art_1229661812_159017.html,32929238.82,0.921,30327828.95,0,2021/6/7,7,9
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/27/art_1229661923_140582.html,33174415.0,0.886,29392531.69,0,2021/8/27,11,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/27/art_1229661852_132050.html,33402374.0,0.89,29728112.86,0,2019/6/27,11,0
A3311011160012792,茶山路延伸（石印路至鹤川路）道路工程,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229662190_203814.html,33427872.76,0.925,30920782.3,0,2023/4/28,7,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/11/art_1229661956_138346.html,33463660.1,0.882,29514948.21,0,2020/11/11,11,8
A3311011160011183001001,景宁县2022年普通国道路基路面养护工程（G235新海线、G322瑞友线）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/16/art_1229662190_187664.html,33568686.85,0.98,32897313.11,0,2022/5/16,2,0
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/26/art_1229662124_161856.html,33842117.8,0.902,30525590.26,0,2021/9/26,9,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/26/art_1229661956_136934.html,34125263.94,0.889,30337359.64,0,2019/11/26,11,1
A3311011160010884001001,[青田]青田县温溪镇温溪大桥南侧地块基础设施工程-场地平整开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/17/art_1229661956_188451.html,34169628.0,0.879,30035103.01,0,2022/2/17,12,1
A3311011160012718,沙湾镇敬老院项目,http://lssggzy.lishui.gov.cn/art/2023/5/30/art_1229662190_213297.html,34192055.86,0.901,30807042.33,0,2023/5/30,9,9
A3311011160012703,丽水职业技术学院双高校建设提升工程（体艺教学楼项目）,http://lssggzy.lishui.gov.cn/art/2023/3/28/art_1229661812_200438.html,34201754.9,0.907,31020991.69,0,2023/3/28,9,3
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/5/10/art_1229662124_160767.html,34346921.0,0.94,32286105.74,0,2021/5/10,6,0
A3311011160011865001001,缙云县冷链物流综合小微园（检测中心及配套设施）三通一平工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/20/art_1229662089_187855.html,34666012.0,0.913,31650068.96,0,2022/9/20,8,7
A3311011160012209001001,云和县实验小学改扩建工程（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661989_188088.html,34695591.88,0.948,32891421.1,0,2022/11/21,5,2
A3311011160012591,丽缙高新区产城融合配套设施提升工程（一期）-康养中心项目Ⅰ标段,http://lssggzy.lishui.gov.cn/art/2023/2/27/art_1229662089_195213.html,34881202.74,0.929,32404637.35,0,2023/2/27,7,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/4/9/art_1229661989_138468.html,35123974.05,0.922,32384304.07,0,2021/4/9,7,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/21/art_1229661852_132044.html,35218234.0,0.903,31802065.3,0,2019/6/21,9,7
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/9/art_1229661812_160153.html,35354000.0,0.948,33515592.0,0,2021/10/9,5,2
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/5/art_1229661812_159660.html,36070097.1,0.935,33725540.79,0,2021/8/5,6,5
A3311011160011807001001,青田县腊口镇大搬快聚安置点基础设施工程（武埠村道路网）一期开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661956_188508.html,36153323.63,0.881,31851078.12,0,2022/8/31,11,9
A3311011160012225,勿忘农种业遂昌仓储中心项目,http://lssggzy.lishui.gov.cn/art/2023/4/11/art_1229662124_188284.html,36358509.01,0.945,34358791.01,0,2023/4/11,5,5
A3311011160012028,卢镗街（大洋路—紫金路）改造工程,http://lssggzy.lishui.gov.cn/art/2022/10/9/art_1229661812_188399.html,36638226.93,0.927,33963636.36,0,2022/10/9,7,3
A3311011160012807,丽水南城张村-9幼儿园项目,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229661812_204014.html,36758186.32,0.955,35104067.94,0,2023/5/5,4,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/4/art_1229662190_173588.html,36793296.37,0.873,32120547.73,0,2020/12/4,12,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/4/art_1229661812_157877.html,36882523.93,0.903,33304919.11,0,2020/6/4,9,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/4/art_1229662190_173580.html,36969080.16,0.928,34307306.39,0,2020/12/4,7,2
A3311011160012183001001,遂昌县颐养中心二期项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/18/art_1229662124_188213.html,37031299.48,0.954,35327859.7,0,2022/11/18,4,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/3/25/art_1229662056_141751.html,37113651.62,0.938,34812605.22,0,2021/3/25,6,2
A3311011160011812001001,温溪镇污水零直排区建设工程二期开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/8/art_1229661956_188513.html,37246618.84,0.935,34825588.62,0,2022/9/8,6,5
A3311011160012140001001,遂昌县人民医院迁建工程(遂昌县公共卫生应急防控设施工程)-弱电智能化工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/3/art_1229662124_188196.html,37755572.0,0.906,34206548.23,0,2022/11/3,9,4
A3311011160010658001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/22/art_1229661956_139609.html,37867921.41,0.976,36959091.3,0,2021/12/22,2,4
A3311011160012651,庆元县屏都综合新区香菇小镇工业区块基础设施配套建设项目土石方工程二标,http://lssggzy.lishui.gov.cn/art/2023/3/14/art_1229662056_198743.html,38148395.01,0.873,33303548.84,0,2023/3/14,12,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/22/art_1229662089_160162.html,38418986.92,0.909,34922859.11,0,2020/7/22,9,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/27/art_1229661812_158129.html,38538337.61,0.969,37343649.14,0,2020/11/27,3,1
A3311011160011682,丽水学院松阳校区职业教育实训大楼及附属工程（学生及教职工宿舍）项目,http://lssggzy.lishui.gov.cn/art/2022/8/12/art_1229661812_188548.html,39000000.0,0.955,37245000.0,0,2022/8/12,4,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/27/art_1229661956_136870.html,39004708.99,0.945,36859450.0,0,2019/9/27,5,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/13/art_1229661956_137657.html,39262814.24,0.936,36749994.13,0,2020/8/13,6,4
A3311011160012214,丽水职业技术学院双高校建筑提升工程（农林生态综合实训基地及体育设施提升项目）,http://lssggzy.lishui.gov.cn/art/2022/11/18/art_1229661812_188282.html,39303150.29,0.954,37495205.38,0,2022/11/18,4,6
A3311011160012072001001,遂昌县“四好农村路”建设-2022年农村公路改建工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/10/21/art_1229662124_188190.html,39424299.38,0.97,38241570.4,0,2022/10/21,3,0
A3311011160012616,丽水市莲都区南明山街道丽沙村经济合作社丽沙村职工招待所项目,http://lssggzy.lishui.gov.cn/art/2023/3/2/art_1229661812_195492.html,39668209.0,0.922,36574088.7,0,2023/3/2,7,8
A3311011160011650001001,好溪路二期（望城路—市场一号路）工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/29/art_1229661812_188167.html,39711989.2,0.916,36376182.11,0,2022/8/29,8,4
A3311011160012803,丽水经济技术开发区园区基础设施改造提升工程（二期）-江南路（成大街-通济街）提升改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/27/art_1229661812_203700.html,39718749.0,0.917,36422092.83,0,2023/4/27,8,3
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/7/art_1229662089_161014.html,39813722.38,0.954,37982291.15,0,2021/6/7,4,6
