id,项目名称,网址,ZBKZJ,k1,kbjj,k2,Date,整数位,小数位,下浮率,rule1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/6/art_1229661852_132118.html,19588376.0,0.889,17414066.26,0,2020-05-06,11,1,11.1,9.33
A3311011160011272001001,青田县东苑小区提质改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/30/art_1229661956_188468.html,19633037.87,0.893,17532302.82,0,2022-05-30,10,7,10.7,8.72
A3311011160012223,丽水市海潮河老旧小区改造暨历史街区改造项目(刘祠堂背历史文化街区改造)南部地块新建工程,http://lssggzy.lishui.gov.cn/art/2022/12/6/art_1229661812_189848.html,19712798.28,0.909,17918933.64,0,2022-12-06,9,1,9.1,9.72
A3311011160011950,丽水市莲都区南明山街道岑山村经济合作社岑山村职工招待所项目,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188407.html,19808619.0,0.902,17867374.34,0,2022-11-14,9,8,9.8,10.12
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/5/7/art_1229661852_132169.html,19829038.0,0.893,17707330.93,0,2021-05-07,10,7,10.7,9.49
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/12/art_1229661812_157468.html,19975094.3,0.932,18616787.89,0,2019-06-12,6,8,6.8,8.6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/9/art_1229661852_132111.html,20059495.0,0.918,18414616.41,0,2020-09-09,8,2,8.2,9.63
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/2/art_1229661923_139456.html,20232666.0,0.935,18917542.71,0,2020-07-02,6,5,6.5,9.54
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/10/23/art_1229661812_157655.html,20308781.0,0.936,19009019.02,0,2019-10-23,6,4,6.4,10.25
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/16/art_1229661989_137686.html,20326277.35,0.921,18720501.44,0,2020-09-16,7,9,7.9,9.46
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/20/art_1229661812_157753.html,20346186.65,0.92,18718491.72,0,2020-01-20,8,0,8.0,8.27
A3311011160012739,缙云县好溪支流方溪综合治理工程总承包（EPC）,http://lssggzy.lishui.gov.cn/art/2023/4/27/art_1229662089_203712.html,20373191.89,0.903,18386805.68,0,2023-04-27,9,7,9.7,8.56
A3311011160011537001001,塔腊公路安置点项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/9/art_1229661956_188496.html,20382603.47,0.891,18160899.69,0,2022-08-09,10,9,10.9,10.59
A3311011160011127001001,缙云县大桥北路三里灯具市场段道路拓宽改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/6/art_1229662089_187648.html,20412412.68,0.919,18759007.25,0,2022-05-06,8,1,8.1,10.58
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/21/art_1229661812_158290.html,20414729.0,0.903,18434500.29,0,2021-01-21,9,7,9.7,9.81
A3311011160012630,纬一路（花街路—经三路）道路工程,http://lssggzy.lishui.gov.cn/art/2023/3/7/art_1229661812_195781.html,20419242.94,0.89,18173126.22,0,2023-03-07,11,0,11.0,8.34
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/5/28/art_1229662124_160923.html,20459915.72,0.921,18843582.38,0,2021-05-28,7,9,7.9,8.53
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/24/art_1229661956_138229.html,20566690.38,0.914,18797955.01,0,2020-12-24,8,6,8.6,9.01
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/28/art_1229661923_139391.html,20576056.72,0.938,19300341.2,0,2020-06-28,6,2,6.2,8.51
A3311011160012127001001,缙云县舒洪黄龙国家农村产业融合发展提升项目—舒洪镇振中路北延伸工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/4/art_1229662089_187934.html,21219281.67,0.902,19139792.07,0,2022-11-04,9,8,9.8,8.53
A3311011160012414,缙云县壶镇老镇区有机更新改造工程-壶镇老街（中下街）改造工程,http://lssggzy.lishui.gov.cn/art/2022/12/28/art_1229662089_191518.html,21263124.64,0.896,19051759.68,0,2022-12-28,10,4,10.4,9.59
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/3/30/art_1229662124_161638.html,21413359.0,0.919,19678876.92,0,2021-03-30,8,1,8.1,8.05
A3311011160011461,丽水南城东扩景观绿化工程-绿源路、通济街（胡七渠-秀山路）南侧等节点景观绿化工程,http://lssggzy.lishui.gov.cn/art/2023/4/3/art_1229661812_201266.html,21413724.0,0.902,19315179.05,0,2023-04-03,9,8,9.8,9.39
A3311011160011193001001,莲都区碧湖镇郞奇村50省道东南侧地块项目-室外附属工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/12/art_1229661852_187738.html,21483527.36,0.893,19184789.93,0,2022-05-12,10,7,10.7,10.04
A3311011160011461,丽水南城东扩景观绿化工程-绿源路、通济街（胡七渠-秀山路）南侧等节点景观绿化工程,http://lssggzy.lishui.gov.cn/art/2022/9/25/art_1229661812_188580.html,21538679.0,0.932,20074048.83,0,2022-09-25,6,8,6.8,9.61
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/3/13/art_1229661812_157760.html,21564856.83,0.918,19796538.57,0,2020-03-13,8,2,8.2,8.09
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/15/art_1229661989_136868.html,21655470.09,0.895,19381645.73,0,2019-11-15,10,5,10.5,9.9
A3311011160012580,丽水经济技术开发区园区基础设施改造提升工程（二期）-仙霞路（成大街-通济街）提升改造工程,http://lssggzy.lishui.gov.cn/art/2023/3/8/art_1229661812_195786.html,21750433.0,0.888,19314384.5,0,2023-03-08,11,2,11.2,9.48
A3311011160011559,继光街（城东路-中山街）、城东路（府前路-解放街）污水管网改造工程,http://lssggzy.lishui.gov.cn/art/2022/8/8/art_1229661812_188565.html,21763364.05,0.907,19739371.19,0,2022-08-08,9,3,9.3,10.36
A3311011160010609001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/13/art_1229661812_161083.html,21783979.95,0.925,20150181.45,0,2021-12-13,7,5,7.5,9.1
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/20/art_1229662089_160908.html,21804806.86,0.905,19733350.21,0,2021-07-20,9,5,9.5,10.18
A3311011160012017001001,青田县温溪镇横溪流域工业园区市政配套工程(汛桥-呈岙段)北段开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/10/12/art_1229661956_188531.html,21880727.11,0.903,19758296.58,0,2022-10-12,9,7,9.7,9.08
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/19/art_1229662089_159644.html,22000842.89,0.91,20020767.03,0,2019-11-19,9,0,9.0,10.04
A3311011160010761001001,碧湖镇生态治理智慧平台（数据指挥中心）项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/7/art_1229661852_187570.html,22030030.0,0.915,20157477.45,0,2022-01-07,8,5,8.5,8.04
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/22/art_1229662089_160493.html,22106424.92,0.915,20227378.8,0,2020-10-22,8,5,8.5,8.75
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/28/art_1229661923_139822.html,22135534.0,0.912,20187607.01,0,2020-09-28,8,8,8.8,9.44
A3311011160012968,松阳县赤寿产业区块凤山路邻里中心,http://lssggzy.lishui.gov.cn/art/2023/5/18/art_1229662157_211980.html,22151663.94,0.908,20113710.86,0,2023-05-18,9,2,9.2,9.83
A3311011160012266001001,缙云县农村生活污水治理建设工程—新川村等七个村治理项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/28/art_1229662089_187974.html,22175782.26,0.912,20224313.42,0,2022-11-28,8,8,8.8,10.23
A3311011160011060001001,丽水南城七百秧G10-G13地块规划支路工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/28/art_1229661812_187799.html,22201747.0,0.887,19692949.59,0,2022-04-28,11,3,11.3,9.93
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/23/art_1229661812_159788.html,22488904.0,0.923,20757258.39,0,2021-08-23,7,7,7.7,10.32
A3311011160012430,缙云县温泉谷体育公园及周边市政基础设施配套建设项目-下双龙区块道路网及排水工程,http://lssggzy.lishui.gov.cn/art/2023/1/5/art_1229662089_192001.html,22569122.9,0.913,20605609.21,0,2023-01-05,8,7,8.7,8.64
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/4/26/art_1229662157_160927.html,22571033.0,0.91,20539640.03,0,2021-04-26,9,0,9.0,10.52
A3311011160012314,青田县农村生活污水处理设施新建、改造工程,http://lssggzy.lishui.gov.cn/art/2022/12/8/art_1229661956_190048.html,22639840.93,0.926,20964492.7,0,2022-12-08,7,4,7.4,10.03
A3311011160012410,丽缙高新区产城融合配套设施提升工程（一期）—工业旅游体验中心项目,http://lssggzy.lishui.gov.cn/art/2023/1/3/art_1229662089_191764.html,22665981.2,0.889,20150057.29,0,2023-01-03,11,1,11.1,8.08
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/26/art_1229662089_159394.html,22958845.84,0.908,20846632.02,0,2019-09-26,9,2,9.2,8.29
A3311011160010949001001,丽水南城东扩标准厂房二期工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/16/art_1229661812_187684.html,23130939.0,0.936,21650558.9,0,2022-03-16,6,4,6.4,10.13
A3311011160012970,遂昌县低丘缓坡开发东城龙板山区块一期工程【纬五路（经三路-0+204.5）、经二路（纬四路-纬五路）、A-02地块挡土墙、A-08地块边坡防护、A-12地块一级坡脚挡墙】,http://lssggzy.lishui.gov.cn/art/2023/5/24/art_1229662124_212612.html,23580880.0,0.885,20869078.8,0,2023-05-24,11,5,11.5,9.72
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/10/art_1229661812_158053.html,23612790.0,0.894,21109834.26,0,2020-10-10,10,6,10.6,9.71
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/18/art_1229661956_138402.html,23860977.52,0.92,21952099.32,0,2021-01-18,8,0,8.0,8.19
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/29/art_1229662124_160686.html,23920850.55,0.93,22246391.01,0,2020-09-29,7,0,7.0,9.2
A3311011160010658,0,http://lssggzy.lishui.gov.cn/art/2021/11/23/art_1229661812_160836.html,24159150.69,0.901,21767394.77,0,2021-11-23,9,9,9.9,8.09
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/13/art_1229662124_161900.html,24188760.69,0.913,22084338.51,0,2021-10-13,8,7,8.7,9.51
A3311011160010579,0,http://lssggzy.lishui.gov.cn/art/2021/11/4/art_1229662056_142844.html,24204958.0,0.908,21978101.86,0,2021-11-04,9,2,9.2,8.99
A3311011160013137,松阳田园文化创意园4#、5#楼装修工程,http://lssggzy.lishui.gov.cn/art/2023/6/21/art_1229662157_215582.html,24319273.64,0.899,21863027.0,0,2023-06-21,10,1,10.1,8.36
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/2/art_1229662089_160840.html,24382876.33,0.915,22310331.84,0,2021-07-02,8,5,8.5,10.11
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/13/art_1229661956_139305.html,24551214.89,0.9,22096093.4,0,2021-09-13,10,0,10.0,8.24
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/13/art_1229662089_160588.html,24744658.59,0.915,22641362.61,0,2020-11-13,8,5,8.5,9.02
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/1/art_1229661989_136414.html,24847952.84,0.929,23083748.19,0,2019-08-01,7,1,7.1,10.34
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/14/art_1229662089_159227.html,24866201.16,0.914,22727707.86,0,2019-06-14,8,6,8.6,10.2
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/23/art_1229662157_161598.html,24933947.0,0.937,23363108.34,0,2021-09-23,6,3,6.3,8.5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/21/art_1229662190_173487.html,25182279.71,0.891,22437411.22,0,2020-07-21,10,9,10.9,8.25
A3311011160010986001001,百山祖国家公园景宁科研站项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/6/art_1229662190_187627.html,25182527.8,0.914,23016830.41,0,2022-04-06,8,6,8.6,10.46
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/3/art_1229661812_158006.html,25223395.0,0.89,22448821.55,0,2020-09-03,11,0,11.0,9.58
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/2/8/art_1229661812_158349.html,25442598.0,0.881,22414928.84,0,2021-02-08,11,9,11.9,8.5
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/29/art_1229662124_161415.html,25670174.44,0.912,23411199.09,0,2021-07-29,8,8,8.8,9.69
A3311011160010579,0,http://lssggzy.lishui.gov.cn/art/2021/11/1/art_1229662124_162160.html,25715961.9,0.936,24070140.34,0,2021-11-01,6,4,6.4,10.48
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/20/art_1229662124_160299.html,25730198.36,0.906,23311559.71,0,2020-05-20,9,4,9.4,8.94
A3311011160010593,0,http://lssggzy.lishui.gov.cn/art/2021/11/9/art_1229661812_160561.html,25731526.0,0.939,24161902.91,0,2021-11-09,6,1,6.1,8.76
A3311011160010761001001,遂昌县2021年老旧小区改造项目—大毛头小区（第二次）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/11/art_1229662124_187579.html,25735412.84,0.922,23728050.64,0,2022-01-11,7,8,7.8,8.05
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/2/art_1229661989_137264.html,25736169.25,0.915,23548594.86,0,2020-07-02,8,5,8.5,8.5
A3311011160011976001001,青田县环巨浦乡生态护岸工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/29/art_1229661956_188527.html,25918339.6,0.904,23430179.0,0,2022-09-29,9,6,9.6,10.56
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/23/art_1229662056_142581.html,26007996.81,0.897,23329173.14,0,2021-08-23,10,3,10.3,8.65
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/18/art_1229662190_173479.html,26676350.01,0.93,24809005.51,0,2020-06-18,7,0,7.0,8.59
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/18/art_1229662089_160732.html,26782571.67,0.896,23997184.22,0,2020-12-18,10,4,10.4,9.73
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/4/16/art_1229662157_160784.html,26881421.0,0.923,24811551.58,0,2020-04-16,7,7,7.7,9.85
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/2/2/art_1229661812_158303.html,26888150.0,0.918,24683321.7,0,2021-02-02,8,2,8.2,8.48
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/23/art_1229661812_160320.html,26888150.0,0.932,25059755.8,0,2021-10-23,6,8,6.8,10.24
A3311011160010860004001,缙云县壶镇老镇区有机更新改造工程-老街改造民安桥项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/18/art_1229662089_187569.html,26917373.59,0.911,24521727.34,0,2022-01-18,8,9,8.9,8.63
A3311011160011972001001,碧湖镇组团道路网工程（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/30/art_1229661852_188114.html,26945915.0,0.904,24359107.16,0,2022-09-30,9,6,9.6,9.34
A3311011160011552,毛田区块市政基础设施综合改造提升工程,http://lssggzy.lishui.gov.cn/art/2022/7/25/art_1229662124_188374.html,26955711.2,0.902,24314051.5,0,2022-07-25,9,8,9.8,9.16
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/6/art_1229661852_132061.html,26971228.0,0.902,24328047.66,0,2019-12-06,9,8,9.8,8.76
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/9/art_1229661812_158175.html,27024180.0,0.927,25051414.86,0,2020-12-09,7,3,7.3,8.17
A3311011160013106,鼎湖路改造工程,http://lssggzy.lishui.gov.cn/art/2023/6/21/art_1229662089_215698.html,27144130.4,0.884,23995411.27,0,2023-06-21,11,6,11.6,8.82
A3311011160012609,景宁县中心粮库永久性地坪及粮食物资应急保障中心项目,http://lssggzy.lishui.gov.cn/art/2023/2/28/art_1229662190_195306.html,27167096.41,0.937,25455569.34,0,2023-02-28,6,3,6.3,8.98
A3311011160012706,青田县中东部填埋场项目飞灰库区改造工程,http://lssggzy.lishui.gov.cn/art/2023/3/21/art_1229661956_199665.html,27184767.78,0.905,24602214.84,0,2023-03-21,9,5,9.5,9.35
A3311011160012447,缙云经济开发区三都区块综合开发及平台提质工程—新兴路（三期）道路工程,http://lssggzy.lishui.gov.cn/art/2023/1/19/art_1229662089_193207.html,27297854.47,0.911,24868345.42,0,2023-01-19,8,9,8.9,9.93
A3311011160012559,黄塘窑周边地块基础设施项目,http://lssggzy.lishui.gov.cn/art/2023/5/10/art_1229661852_211080.html,27326623.0,0.906,24757920.44,0,2023-05-10,9,4,9.4,10.47
A3311011160011567,遂昌县东城新区智能制造创新服务平台-渡客公寓二期A幢,http://lssggzy.lishui.gov.cn/art/2022/7/29/art_1229662124_188370.html,27365256.93,0.901,24656096.49,0,2022-07-29,9,9,9.9,8.63
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/23/art_1229661812_157910.html,27500024.01,0.906,24915021.75,0,2020-06-23,9,4,9.4,9.94
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/10/art_1229661812_158108.html,27725357.68,0.927,25701406.57,0,2020-11-10,7,3,7.3,9.82
A3311011160012561,丽水南城富岭区块A2-27地块规划支路,http://lssggzy.lishui.gov.cn/art/2023/2/9/art_1229661812_194014.html,27727698.0,0.932,25842214.54,0,2023-02-09,6,8,6.8,10.36
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/5/29/art_1229662124_160962.html,27735183.14,0.921,25544103.67,0,2021-05-29,7,9,7.9,8.37
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/19/art_1229661989_138552.html,27820240.49,0.937,26067565.34,0,2021-07-19,6,3,6.3,8.24
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/10/15/art_1229661812_157629.html,27903403.53,0.912,25447904.02,0,2019-10-15,8,8,8.8,9.19
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/28/art_1229661956_138052.html,27917445.42,0.93,25963224.24,0,2020-09-28,7,0,7.0,8.93
A3311011160012220001001,缙云县东渡幼儿园（暂名)工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229662089_187966.html,28175056.15,0.901,25385725.59,0,2022-11-21,9,9,9.9,10.42
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/31/art_1229662124_160043.html,28301248.0,0.936,26489968.13,0,2020-08-31,6,4,6.4,8.88
A3311011160012004001001,遂昌县学前教育补短提升工程—石练镇中心幼儿园开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/10/11/art_1229662124_188174.html,28430098.69,0.932,26496851.98,0,2022-10-11,6,8,6.8,8.13
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/20/art_1229661812_157481.html,28653523.66,0.922,26418548.81,0,2019-06-20,7,8,7.8,10.45
A3311011160011896,遂昌县人民医院湖山分院服务能力提升项目,http://lssggzy.lishui.gov.cn/art/2022/9/26/art_1229662124_188319.html,28728088.04,0.934,26832034.23,0,2022-09-26,6,6,6.6,8.39
A3311011160011090001001,北山镇吴山区块华侨回乡兴业安居拆迁安置工程基础设施项目（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/9/art_1229661956_188461.html,28766366.06,0.894,25717131.26,0,2022-05-09,10,6,10.6,8.68
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/28/art_1229661852_132198.html,28916824.0,0.924,26719145.38,0,2020-12-28,7,6,7.6,9.0
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/5/24/art_1229661956_138673.html,28943645.19,0.909,26309773.48,0,2021-05-24,9,1,9.1,8.87
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/24/art_1229661923_139366.html,29016619.0,0.889,25795774.29,0,2020-06-24,11,1,11.1,10.46
A3311011160011095001001,景宁县公安局鹤溪派出所技术业务用房工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/29/art_1229662190_187640.html,29201154.22,0.911,26602251.49,0,2022-04-29,8,9,8.9,10.34
A3311011160012652,遂昌县明德北路拓宽改造工程,http://lssggzy.lishui.gov.cn/art/2023/3/16/art_1229662124_199091.html,29223621.06,0.887,25921351.88,0,2023-03-16,11,3,11.3,9.09
A3311011160010899001001,船寮镇舒庄工业园区基础设施工程（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/21/art_1229661956_188453.html,29405499.49,0.896,26347327.54,0,2022-02-21,10,4,10.4,8.32
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/8/art_1229662124_160436.html,29511391.0,0.89,26265137.99,0,2020-06-08,11,0,11.0,8.43
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/11/art_1229661989_137580.html,29543769.0,0.901,26618935.87,0,2020-09-11,9,9,9.9,8.8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/6/art_1229661956_136460.html,29887305.65,0.92,27496321.2,0,2019-06-06,8,0,8.0,10.02
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/2/art_1229661989_137421.html,30291345.3,0.905,27413667.5,0,2020-09-02,9,5,9.5,8.23
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/18/art_1229661852_132262.html,30469657.22,0.928,28275841.9,0,2021-10-18,7,2,7.2,10.15
A3311011160011899,中山街公交首末站驾驶员宿舍及配套用房,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188416.html,30709768.25,0.91,27945889.11,0,2022-11-14,9,0,9.0,9.92
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/15/art_1229661956_138373.html,30971055.24,0.913,28276573.43,0,2021-01-15,8,7,8.7,10.58
A3311011160010860004001,丽水市滨水慢行系统样板段-贺家溪段项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/26/art_1229661812_187607.html,31379742.0,0.936,29371438.51,0,2022-01-26,6,4,6.4,8.03
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/20/art_1229662157_160539.html,31409049.01,0.915,28739279.84,0,2020-11-20,8,5,8.5,8.43
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/29/art_1229662124_160900.html,31682565.01,0.929,29433102.89,0,2020-07-29,7,1,7.1,9.05
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/5/28/art_1229662056_141802.html,31766701.78,0.92,29225365.64,0,2021-05-28,8,0,8.0,8.33
A3311011160011607001001,遂昌县湖山集镇老旧小区改造项目-集镇主干道沿线改造工程项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/2/art_1229662124_187989.html,31797541.28,0.936,29762498.64,0,2022-08-02,6,4,6.4,10.18
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/17/art_1229662089_160141.html,31812356.19,0.919,29235555.34,0,2020-07-17,8,1,8.1,8.56
A3311011160011770001001,庆元县社会生态公益性公墓工程（二期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/26/art_1229662056_187928.html,32149647.68,0.891,28645336.08,0,2022-08-26,10,9,10.9,9.31
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/27/art_1229661812_159825.html,32245542.0,0.936,30181827.31,0,2021-08-27,6,4,6.4,8.84
A3311011160010869001001,景宁县城南老旧小区改造工程(农民自建房区块)室外配套工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/8/art_1229662190_187603.html,32282212.98,0.917,29602789.3,0,2022-03-08,8,3,8.3,10.26
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/28/art_1229661812_157683.html,32320650.58,0.921,29767319.18,0,2019-11-28,7,9,7.9,8.66
A3311011160012713,油竹街道环境提升及基础设施建设工程-江滨路提升改造（一期）,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229661956_210410.html,32351427.97,0.916,29633908.02,0,2023-05-05,8,4,8.4,9.87
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/7/art_1229661812_159017.html,32929238.82,0.921,30327828.95,0,2021-06-07,7,9,7.9,9.93
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/27/art_1229661923_140582.html,33174415.0,0.886,29392531.69,0,2021-08-27,11,4,11.4,9.47
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/27/art_1229661852_132050.html,33402374.0,0.89,29728112.86,0,2019-06-27,11,0,11.0,9.36
A3311011160012792,茶山路延伸（石印路至鹤川路）道路工程,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229662190_203814.html,33427872.76,0.925,30920782.3,0,2023-04-28,7,5,7.5,8.62
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/11/art_1229661956_138346.html,33463660.1,0.882,29514948.21,0,2020-11-11,11,8,11.8,8.73
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/26/art_1229662124_161856.html,33842117.8,0.902,30525590.26,0,2021-09-26,9,8,9.8,10.44
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/26/art_1229661956_136934.html,34125263.94,0.889,30337359.64,0,2019-11-26,11,1,11.1,8.17
A3311011160012718,沙湾镇敬老院项目,http://lssggzy.lishui.gov.cn/art/2023/5/30/art_1229662190_213297.html,34192055.86,0.901,30807042.33,0,2023-05-30,9,9,9.9,9.32
A3311011160012703,丽水职业技术学院双高校建设提升工程（体艺教学楼项目）,http://lssggzy.lishui.gov.cn/art/2023/3/28/art_1229661812_200438.html,34201754.9,0.907,31020991.69,0,2023-03-28,9,3,9.3,8.24
A3311011160011865001001,缙云县冷链物流综合小微园（检测中心及配套设施）三通一平工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/20/art_1229662089_187855.html,34666012.0,0.913,31650068.96,0,2022-09-20,8,7,8.7,8.34
A3311011160012591,丽缙高新区产城融合配套设施提升工程（一期）-康养中心项目Ⅰ标段,http://lssggzy.lishui.gov.cn/art/2023/2/27/art_1229662089_195213.html,34881202.74,0.929,32404637.35,0,2023-02-27,7,1,7.1,9.22
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/4/9/art_1229661989_138468.html,35123974.05,0.922,32384304.07,0,2021-04-09,7,8,7.8,8.68
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/21/art_1229661852_132044.html,35218234.0,0.903,31802065.3,0,2019-06-21,9,7,9.7,9.9
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/5/art_1229661812_159660.html,36070097.1,0.935,33725540.79,0,2021-08-05,6,5,6.5,9.73
A3311011160011807001001,青田县腊口镇大搬快聚安置点基础设施工程（武埠村道路网）一期开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661956_188508.html,36153323.63,0.881,31851078.12,0,2022-08-31,11,9,11.9,9.52
