"id","county","classify","project_type","zbkzj","k1","k2","kbjj","publish_time","source_website_address","numbers_bidders","trade_method"
"ah-huainan-c5cd306d-cd0b-4789-85c3-fce453d36983-1KB","寿县","工程建设","公路工程","3665524.08","0.45","0.92","3205354.19","30/3/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230330/c5cd306d-cd0b-4789-85c3-fce453d36983-1KB.html","141","公开招标"
"ah-huainan-c64292a0-03b6-4ab0-b065-f428d60ddada-1KB","寿县","工程建设",,,"5.8",,"141150","2/3/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230302/c64292a0-03b6-4ab0-b065-f428d60ddada-1KB.html","27","公开招标"
"ah-huainan-c8a0a755-fd7d-456c-8614-b725d1dfc606-1KB","市级","工程建设","建筑工程","470000000.0",,,"408776523.87","4/4/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230424/c8a0a755-fd7d-456c-8614-b725d1dfc606-1KB.html","32","公开招标"
"ah-huainan-c8b7e006-8aed-4d72-af6e-8fd7b5b0b786",,"工程建设","水利水电工程","8298499.36","0.3","-2","7878595.29","9/9/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211102/c8b7e006-8aed-4d72-af6e-8fd7b5b0b786.html","504","公开招标"
"ah-huainan-c8f6d480-f28b-498f-8e4d-763b5376fcbc","市级","工程建设",,,"0",,,"7/6/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20220607/c8f6d480-f28b-498f-8e4d-763b5376fcbc.html","29","公开招标"
"ah-huainan-c943c420-44d9-4c3e-80c8-14fdefe3e099",,"工程建设","市政公用工程",,,,"160000","19/8/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20211026/c943c420-44d9-4c3e-80c8-14fdefe3e099.html","38","公开招标"
"ah-huainan-c965e178-6709-49fc-818b-5857aa8ef596-1KB","寿县","工程建设","建筑工程","2460691.78","0.6","0.96","2298532.19","19/6/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230619/c965e178-6709-49fc-818b-5857aa8ef596-1KB.html","179","公开招标"
"ah-huainan-c99d58c6-ce96-4bd7-9da0-5f4d22faed2b-1KB","寿县","工程建设","建筑工程",,"-5","-9.6","2963200","16/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230516/c99d58c6-ce96-4bd7-9da0-5f4d22faed2b-1KB.html","90","公开招标"
"ah-huainan-caba1073-2a5f-41d5-9f29-9f1028873bce-1KB","寿县","工程建设","公路工程",,"-11.6","-10.2","1070346.48","30/11/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221130/caba1073-2a5f-41d5-9f29-9f1028873bce-1KB.html","15","公开招标"
"ah-huainan-cc5999ed-79d6-441a-82a0-a4aa2d9aea86-1KB","寿县","工程建设","建筑工程",,"-9.8","-11","5090760","3/4/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230403/cc5999ed-79d6-441a-82a0-a4aa2d9aea86-1KB.html","59","公开招标"
"ah-huainan-cdf0e88b-2525-410f-a746-cf76255df156-1KB","市级","工程建设","公路工程",,"0",,"10545284.03","4/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230504/cdf0e88b-2525-410f-a746-cf76255df156-1KB.html","8","公开招标"
"ah-huainan-cf0f7f8c-0a06-42f8-9b30-586f5413f64a-1KB","市级","工程建设","建筑工程","18230000.0","0",,"16193849.85","4/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230504/cf0f7f8c-0a06-42f8-9b30-586f5413f64a-1KB.html","49","公开招标"
"ah-huainan-d02e6d4b-5417-4704-9ee1-c90da0d65bea-1KB","凤台县","工程建设","建筑工程","14.0988","0",,"99.50","25/4/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20230425/d02e6d4b-5417-4704-9ee1-c90da0d65bea-1KB.html","12","公开招标"
"ah-huainan-d07c071b-004d-45cc-bb0b-373b34d47288-1KB","寿县","工程建设","建筑工程",,,,"745340","21/9/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20220921/d07c071b-004d-45cc-bb0b-373b34d47288-1KB.html","86","公开招标"
"ah-huainan-d103c243-4aa8-491e-9934-2039ae5eb6bd-1KB","寿县","工程建设","市政公用工程",,"-7","-6.4","2956800","7/3/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230307/d103c243-4aa8-491e-9934-2039ae5eb6bd-1KB.html","35","公开招标"
"ah-huainan-d188adc5-539a-40de-a4c7-777431dd9933-1KB","寿县","工程建设","公路工程","41444971.06",,,"36669629.70","23/2/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230223/d188adc5-539a-40de-a4c7-777431dd9933-1KB.html","284","公开招标"
"ah-huainan-d18d8dc8-4adb-40b8-a057-b4d4e3071929-1KB","市级","工程建设","建筑工程",,"0",,"2421237","9/11/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221109/d18d8dc8-4adb-40b8-a057-b4d4e3071929-1KB.html","30","公开招标"
"ah-huainan-d1a65d0a-ba45-4eed-a9f0-52922e8e31de-1KB","市级","工程建设","建筑工程",,"0",,"2968000.00","24/4/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230424/d1a65d0a-ba45-4eed-a9f0-52922e8e31de-1KB.html","13","公开招标"
"ah-huainan-d1e5d0fc-5584-45a5-847a-4a6c357e3bab-1KB","寿县","工程建设","建筑工程","5440000.0",,,"3644800","16/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230516/d1e5d0fc-5584-45a5-847a-4a6c357e3bab-1KB.html","48","公开招标"
"ah-huainan-d21235e8-4caa-49a3-8c7f-d689071f2828-1KB","寿县","工程建设",,"13640000","-13","-14.6","11853100","10/2/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230210/d21235e8-4caa-49a3-8c7f-d689071f2828-1KB.html","30","公开招标"
"ah-huainan-d273b8da-6fb1-4140-b75f-bb904f60f1d7-1KB","市级","工程建设","水利水电工程","21270000.0","0.5",,"20966124.00","10/1/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230110/d273b8da-6fb1-4140-b75f-bb904f60f1d7-1KB.html","83","公开招标"
"ah-huainan-d2a78bae-a844-4f0b-bf80-775b36ccc6fd","凤台县","工程建设",,,"100",,"133738800.00","26/11/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20211126/d2a78bae-a844-4f0b-bf80-775b36ccc6fd.html","21","公开招标"
"ah-huainan-d2f12509-b3a4-4971-96b9-f130fbc55ad4-1KB","寿县","工程建设","市政公用工程","4790226.95","0.4","0.98","4436708.21","8/10/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221008/d2f12509-b3a4-4971-96b9-f130fbc55ad4-1KB.html","145","公开招标"
"ah-huainan-d4432430-d650-4702-b6bc-49d9432147d0-1KB","寿县","工程建设","建筑工程",,"1",,"1.15","7/2/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230207/d4432430-d650-4702-b6bc-49d9432147d0-1KB.html","18","公开招标"
"ah-huainan-d4d366ba-abc7-4820-9a03-e930277bb3e5-1KB","市级","工程建设","建筑工程","49700000.0","0",,"44804560.62","8/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221208/d4d366ba-abc7-4820-9a03-e930277bb3e5-1KB.html","62","公开招标"
"ah-huainan-d4fbb531-da68-47cc-8814-fb3021ad368c-1KB","市级","工程建设",,,,,,"23/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230523/d4fbb531-da68-47cc-8814-fb3021ad368c-1KB.html","10","公开招标"
"ah-huainan-d58defee-c935-4b2b-be6b-124c3233f291-1KB","寿县","工程建设","建筑工程","2000000.0",,,"1795000","31/10/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221031/d58defee-c935-4b2b-be6b-124c3233f291-1KB.html","5","公开招标"
"ah-huainan-d5c8b9d7-0d00-40c2-a7fd-e4b8906d92db-1KB",,"工程建设","工程设计类","6000000.0",,,"5105000","9/1/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230109/d5c8b9d7-0d00-40c2-a7fd-e4b8906d92db-1KB.html","13","公开招标"
"ah-huainan-d65d1868-dd7d-4bbc-b23f-5f4ca03192f2-1KB","市级","工程建设","建筑工程","1795522687.62","0",,"1734950076.92","15/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230515/d65d1868-dd7d-4bbc-b23f-5f4ca03192f2-1KB.html","25","公开招标"
"ah-huainan-d6b8ed02-df35-497a-820a-7b0c484cd8c7-1KB","寿县","工程建设","建筑工程","2473043.39","0.6","0.96","2311800.85","19/6/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230619/d6b8ed02-df35-497a-820a-7b0c484cd8c7-1KB.html","178","公开招标"
"ah-huainan-d6c37448-12db-481f-a601-eef27e5878d6-1KB","寿县","工程建设",,"650000",,,"586000","21/2/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230221/d6c37448-12db-481f-a601-eef27e5878d6-1KB.html","11","公开招标"
"ah-huainan-da55a295-1ffb-46ad-aeb0-221c4390e0f7-1KB",,"工程建设","建筑工程","640000000.0",,,"614336000.00","14/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221214/da55a295-1ffb-46ad-aeb0-221c4390e0f7-1KB.html","17","公开招标"
"ah-huainan-da754a48-46fe-461f-8b34-1e6488f653c3","市级","工程建设",,,"0.6",,,"10/10/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221010/da754a48-46fe-461f-8b34-1e6488f653c3.html","12","公开招标"
"ah-huainan-dc9a91b1-0045-4c4f-96ee-d6e5e43e41f7",,"工程建设","建筑工程",,"-8.9",,"726400","14/7/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211104/dc9a91b1-0045-4c4f-96ee-d6e5e43e41f7.html","69","公开招标"
"ah-huainan-dd148ba8-6f0a-4546-b8f7-8eb4f8aa9bae-1KB","寿县","工程建设","建筑工程","4500000.0",,,"3820000","18/4/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230418/dd148ba8-6f0a-4546-b8f7-8eb4f8aa9bae-1KB.html","13","公开招标"
"ah-huainan-de49fa4e-f8dd-4149-ab56-876d65ba3925-1KB","市级","工程建设","建筑工程","33000000.0","0",,"21320681.62","11/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230511/de49fa4e-f8dd-4149-ab56-876d65ba3925-1KB.html","40","公开招标"
"ah-huainan-de7147b9-6711-43dc-9f3a-5dd3567174bc-1KB","寿县","工程建设","建筑工程","3761769.13","0.45","0.95","3262206.2","3/1/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230103/de7147b9-6711-43dc-9f3a-5dd3567174bc-1KB.html","153","公开招标"
"ah-huainan-df1c1f9b-d1b2-4333-9e95-d6ea4e1a8e5c",,"工程建设","市政公用工程","40000000.0","0",,"392000","27/9/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20220927/df1c1f9b-d1b2-4333-9e95-d6ea4e1a8e5c.html","3","邀请招标"
"ah-huainan-dff6ec68-17cb-4f95-b758-9111d08f4bf9-1KB","寿县","工程建设","建筑工程","3602285.12","0.55","0.97","1656339.77","15/6/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230615/dff6ec68-17cb-4f95-b758-9111d08f4bf9-1KB.html","179","公开招标"
"ah-huainan-e0628154-e89f-460e-80fd-77bb38a0cc7a-1KB","寿县","工程建设","建筑工程","2000",,,"1.40","9/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221209/e0628154-e89f-460e-80fd-77bb38a0cc7a-1KB.html","18","公开招标"
"ah-huainan-e066aed3-f301-42be-88ad-a6d96d8b085f","寿县","工程建设","水利水电工程","8298499.36","0.3","-2","7878595.29","9/9/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211102/e066aed3-f301-42be-88ad-a6d96d8b085f.html","504","公开招标"
"ah-huainan-e09adbfd-46fa-4a01-ba8e-424ffbf9a374-1KB",,"工程建设","公路工程",,"0",,"1074316.62","28/3/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230328/e09adbfd-46fa-4a01-ba8e-424ffbf9a374-1KB.html","13","公开招标"
"ah-huainan-e0d7ef83-8cba-46e6-8904-236be656542f-1KB","凤台县","工程建设","市政公用工程",,"100",,"25913462.40","17/11/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221117/e0d7ef83-8cba-46e6-8904-236be656542f-1KB.html","12","公开招标"
"ah-huainan-e0f9a469-1118-4222-925d-8ceac96ee7d8-1KB","寿县","工程建设",,,"5.8",,"138900","2/3/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230302/e0f9a469-1118-4222-925d-8ceac96ee7d8-1KB.html","29","公开招标"
"ah-huainan-e134dac0-8288-4cdf-b6b9-34cf6650afc3-1KB","凤台县","工程建设","市政公用工程",,"100",,"32850602.00","27/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221227/e134dac0-8288-4cdf-b6b9-34cf6650afc3-1KB.html","9","公开招标"
"ah-huainan-e13545b6-d958-46c4-816d-dd0e3b234ce8-1KB","市级","工程建设","工程","12000000.0","0",,"7893493.52","10/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230510/e13545b6-d958-46c4-816d-dd0e3b234ce8-1KB.html","55","公开招标"
"ah-huainan-e1637c92-c359-4330-a70b-4e5a62b261ea-1KB","寿县","工程建设","建筑工程","6748419.73","0.45","0.97","6251398.62","18/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230518/e1637c92-c359-4330-a70b-4e5a62b261ea-1KB.html","179","公开招标"
"ah-huainan-e16f7d15-490e-4098-b14b-f3e1d997fb6f-1KB",,"工程建设",,,"0.5","0.96",,"27/6/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230627/e16f7d15-490e-4098-b14b-f3e1d997fb6f-1KB.html","181",
"ah-huainan-e1bf2063-f10f-4e8c-8b6b-b30749e9c4f6-1KB","市级","工程建设","建筑工程",,,,"1160000","11/1/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230111/e1bf2063-f10f-4e8c-8b6b-b30749e9c4f6-1KB.html","9","公开招标"
"ah-huainan-e1cfe343-d2b3-456b-a46b-f6caa2b04f81-1KB","寿县","工程建设",,"1500000",,,"1069700","9/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221209/e1cfe343-d2b3-456b-a46b-f6caa2b04f81-1KB.html","20","公开招标"
"ah-huainan-e26f9e70-9aa7-4996-8512-f6a5786b9458-1KB","寿县","工程建设",,"5393","-6","-9","50694200","29/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221229/e26f9e70-9aa7-4996-8512-f6a5786b9458-1KB.html","9","公开招标"
"ah-huainan-e2a69cf1-39c3-4023-b6ea-1bcac7b68e40",,"工程建设",,,"0.5",,,"1/7/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20210701/e2a69cf1-39c3-4023-b6ea-1bcac7b68e40.html","109","公开招标"
"ah-huainan-e2a73adc-0b03-4c4e-92dd-3c32d675ffc2-1KB","市级","工程建设","建筑工程",,"11",,"2630000.00","6/4/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230406/e2a73adc-0b03-4c4e-92dd-3c32d675ffc2-1KB.html","23","公开招标"
"ah-huainan-e2eb7a6f-abce-4428-bb65-ab3675c8f3dc-1KB","寿县","工程建设","建筑工程","2650399.72","0.4","0.96","2555016.25","30/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221230/e2eb7a6f-abce-4428-bb65-ab3675c8f3dc-1KB.html","110","公开招标"
"ah-huainan-e3fa9662-8d69-410a-bbb6-e6d061883e47-1KB","寿县","工程建设","水利水电工程","22060000.0","0",,"21830000","9/3/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230309/e3fa9662-8d69-410a-bbb6-e6d061883e47-1KB.html","9","公开招标"
"ah-huainan-e479d9fd-bfa3-45f6-b4e8-52122ebb0b28-1KB","寿县","工程建设","建筑工程",,,,"755726166.07","19/6/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230619/e479d9fd-bfa3-45f6-b4e8-52122ebb0b28-1KB.html","26","公开招标"
"ah-huainan-e5a717f6-e1d0-46eb-89fc-d906312ec6db-1KB",,"工程建设",,,"0",,,"1/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221201/e5a717f6-e1d0-46eb-89fc-d906312ec6db-1KB.html","6","公开招标"
"ah-huainan-e5ea1228-f9b4-4e54-9e05-43fbee6f2ed9-1KB","寿县","工程建设",,"1.1",,,"1.05","19/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221219/e5ea1228-f9b4-4e54-9e05-43fbee6f2ed9-1KB.html","19","公开招标"
"ah-huainan-e6be6446-530c-46aa-aad5-dfdbe5c30480-1KB","市级","工程建设","工程设计总承包（服务类）",,"0",,"4860000","8/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230508/e6be6446-530c-46aa-aad5-dfdbe5c30480-1KB.html","7","公开招标"
"ah-huainan-e718fbb2-d467-4af9-8611-d4fce104b1bb-1KB","市级","工程建设","建筑工程","26000000.0","0",,"22647995.27","18/5/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230518/e718fbb2-d467-4af9-8611-d4fce104b1bb-1KB.html","56","公开招标"
"ah-huainan-e797236d-bf14-41fa-8f81-e4e8f2f5e914","寿县","工程建设",,"1386072.33","-6.6","-7.8","1279280.8","27/9/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20210927/e797236d-bf14-41fa-8f81-e4e8f2f5e914.html","49","公开招标"
"ah-huainan-e84ec29d-6d70-403b-815b-bba0fc5d7330-1KB","凤台县","工程建设","工程货物",,"1",,"2153269.21","18/11/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221118/e84ec29d-6d70-403b-815b-bba0fc5d7330-1KB.html","6","公开招标"
"ah-huainan-e891837a-f818-4e30-b84e-aa8035ef4114-1KB",,"工程建设","市政公用工程","25000000.0","0",,"15797634.86","6/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221206/e891837a-f818-4e30-b84e-aa8035ef4114-1KB.html","42","公开招标"
"ah-huainan-e94dc6f3-7fc1-4363-899d-846c699ef97a-1KB","市级","工程建设","公路工程",,"0",,"2460242.00","29/3/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230329/e94dc6f3-7fc1-4363-899d-846c699ef97a-1KB.html","17","公开招标"
"ah-huainan-eb0b6984-238a-40f4-82e8-0efac7b62529","寿县","工程建设","建筑工程","6850501.63","4.5","9.0","5853306.63","23/9/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211104/eb0b6984-238a-40f4-82e8-0efac7b62529.html","432","公开招标"
"ah-huainan-eb80b1ce-24ff-4cdb-8d9e-258b75e84e6f-1KB","市级","工程建设",,,"0.4",,"20385401.53","8/2/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230208/eb80b1ce-24ff-4cdb-8d9e-258b75e84e6f-1KB.html","40","公开招标"
"ah-huainan-ed260fb3-7d0d-4329-b7f7-defeba87392d-1KB","市级","工程建设","建筑工程",,,,"6880000","6/2/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230206/ed260fb3-7d0d-4329-b7f7-defeba87392d-1KB.html","10","公开招标"
"ah-huainan-ef796261-d716-4fa2-a889-1534937e3dea-1KB","市级","工程建设","市政公用工程","4904000.0",,,"4168397.87","13/6/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230613/ef796261-d716-4fa2-a889-1534937e3dea-1KB.html","156","公开招标"
"ah-huainan-ef94c461-1c6b-4f56-ae4e-95212ee9d9c0-1KB","寿县","工程建设","建筑工程","9348136.80","0.45","0.95","8488108.21","20/3/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230320/ef94c461-1c6b-4f56-ae4e-95212ee9d9c0-1KB.html","184","公开招标"
"ah-huainan-f21f33e8-0ba2-4e5c-8a7c-3e43f7a7b2f2-1KB","寿县","工程建设",,,,,,"30/9/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20220930/f21f33e8-0ba2-4e5c-8a7c-3e43f7a7b2f2-1KB.html","58","公开招标"
"ah-huainan-f231956d-3cbf-4661-ad13-2f96c458eefc-1KB",,"工程建设","建筑工程","391838700.0",,,"380368539.00","19/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221219/f231956d-3cbf-4661-ad13-2f96c458eefc-1KB.html","15","公开招标"
"ah-huainan-f2638e6a-08e3-45ad-9c6a-c5f5d85c6945-1KB","寿县","工程建设","建筑工程","3602285.12","0.55","0.97","1781487.23","15/6/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230615/f2638e6a-08e3-45ad-9c6a-c5f5d85c6945-1KB.html","176","公开招标"
"ah-huainan-f2b8426d-3028-4278-b395-2c4f9822049a-1KB","市级","工程建设","设计-采购-施工（EPC）总承包","155589500.0",,,"134118149.00","1/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20221201/f2b8426d-3028-4278-b395-2c4f9822049a-1KB.html","27","公开招标"
"ah-huainan-f2d20b10-edd9-4e04-8e2f-d5d5ab977c71-1KB","寿县","工程建设","建筑工程",,,,"3015000","24/4/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230424/f2d20b10-edd9-4e04-8e2f-d5d5ab977c71-1KB.html","98","公开招标"
"ah-huainan-f34ed04e-3f3e-44b6-8263-ceab9e622ed2-1KB","寿县","工程建设","水利水电工程","165000","0.1","-1","1665296.55","20/2/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230220/f34ed04e-3f3e-44b6-8263-ceab9e622ed2-1KB.html","133","公开招标"
"ah-huainan-f432d3b4-133e-44f2-b339-9ce82ced0689-1KB",,"工程建设",,,"0.6","0.95",,"28/6/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230628/f432d3b4-133e-44f2-b339-9ce82ced0689-1KB.html","180",
"ah-huainan-f507b2fa-cf87-4722-b2de-8f56347ad491-1KB",,"工程建设","建筑工程","34813500.0","0",,"34464900.00","15/3/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230315/f507b2fa-cf87-4722-b2de-8f56347ad491-1KB.html","19","公开招标"
"ah-huainan-f5379b57-62de-4488-bbd4-f4f063b8be4e-1KB","凤台县","工程建设","建筑工程","1300","0.4",,"90.00","23/12/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012003/20221223/f5379b57-62de-4488-bbd4-f4f063b8be4e-1KB.html","6","公开招标"
"ah-huainan-f542f095-bfb6-47ce-a21a-0f854ad1dc1f-1KB","寿县","工程建设","公路工程",,"-11.6","-10.2","1880000","30/11/2022 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20221130/f542f095-bfb6-47ce-a21a-0f854ad1dc1f-1KB.html","15","公开招标"
"ah-huainan-f57553e1-474b-433d-a95d-e55b95b2b85e",,"工程建设",,,,,,"31/8/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20211026/f57553e1-474b-433d-a95d-e55b95b2b85e.html","147","公开招标"
"ah-huainan-f5c4bbe5-6411-4a0c-86cc-f0a57cd0f70f",,"工程建设","市政公用工程",,"0",,"150000","11/8/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20210811/f5c4bbe5-6411-4a0c-86cc-f0a57cd0f70f.html","60","公开招标"
"ah-huainan-f65588ec-6f86-40cd-bd42-3331d48440fc-1KB","市级","工程建设","建筑工程","14880000.0",,,"11581138.28","27/4/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230427/f65588ec-6f86-40cd-bd42-3331d48440fc-1KB.html","132","公开招标"
"ah-huainan-f76019f6-ec98-4a93-9f23-477c075d5f69","寿县","工程建设","建筑工程","4908301.56","0.45","0.90","4230955.94","15/9/2021 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20211104/f76019f6-ec98-4a93-9f23-477c075d5f69.html","262","公开招标"
"ah-huainan-f770b371-5886-4960-b0d7-2c8df2edb896-1KB",,"工程建设",,,"0.45","0.94",,"27/6/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230627/f770b371-5886-4960-b0d7-2c8df2edb896-1KB.html","183",
"ah-huainan-f7d65389-e3e9-4b5f-a366-be866d45b4fb-1KB","寿县","工程建设","公路工程","933872.27","-15","-10.4","815229.73","20/4/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230420/f7d65389-e3e9-4b5f-a366-be866d45b4fb-1KB.html","266","公开招标"
"ah-huainan-f7ffb563-9f3a-4191-b0bd-030f67e23c60-1KB","寿县","工程建设","建筑工程","3602285.12","0.55","0.97","3286238.49","15/6/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012002/20230615/f7ffb563-9f3a-4191-b0bd-030f67e23c60-1KB.html","178","公开招标"
"ah-huainan-f86949de-696f-4a17-9685-68be0e898bdc-1KB",,"工程建设","公路工程",,"0",,"57396340.22","21/3/2023 00:00:00","http://jy.ggj.huainan.gov.cn/jyxx/012001/012001012/012001012001/20230321/f86949de-696f-4a17-9685-68be0e898bdc-1KB.html","11","公开招标"
